no,ranking,bookname,authors,publisher,publication_year,isbn13,addition_symbol,vol,class_no,class_nm,bookImageURL,bookDtlUrl
184,177,제주에서 보물찾기,글: 팝콘스토리 ;그림: 강경효,미래엔,2019,9791164130658,77900,1,909,"역사 > 역사 > 세계사, 세계문화사",https://image.aladin.co.kr/product/18641/71/cover/k722635265_1.jpg, https://data4library.kr/bookV?seq=5380900
186,177,표지판 아이,전경혜 지음,리젬,2016,9791185298979,74810,,813.7,문학 > 한국문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/107/117/10711743.jpg?type=m1&udate=20170907, https://data4library.kr/bookV?seq=3185800
187,177,(과학이 톡톡 쌓이다!) 사이다 =Sci-da,"글: 정원영,김하나",상상아카데미,2021,9791185402413,74400,1,400,자연과학 > 자연과학 > 자연과학,https://image.aladin.co.kr/product/28170/76/cover/k372835562_1.jpg, https://data4library.kr/bookV?seq=6322684
192,191,기분 가게,도키 나쓰키 글·그림 ;김숙 옮김,김영사,2022,9788934967286,77830,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/28973/56/cover/8934967285_1.jpg, https://data4library.kr/bookV?seq=6413648
193,191,LA에서 보물찾기,글: 곰돌이 co. ;그림: 강경효,미래엔,2017,9788937843150,77900,,909,"역사 > 역사 > 세계사, 세계문화사",http://image.aladin.co.kr/product/11302/55/cover/8937843153_1.jpg, https://data4library.kr/bookV?seq=3255490
194,191,상하이에서 보물찾기,글: 곰돌이 co. ;그림: 강경효,미래엔,2017,9788937891731,77900,,909,"역사 > 역사 > 세계사, 세계문화사",http://image.aladin.co.kr/product/10833/58/cover/8937891735_1.jpg, https://data4library.kr/bookV?seq=3435746
196,191,(교양으로 읽는) 용선생 세계사,"글: 이희건,박기종",사회평론,,9788964359341,64900,1,909,"역사 > 역사 > 세계사, 세계문화사",http://image.aladin.co.kr/product/10929/43/cover/8964359348_1.jpg, https://data4library.kr/bookV?seq=3439797
197,191,대장 토끼는 포기하지 않아,큐라이스 글·그림 ;황진희 옮김,토토북,2020,9788964964194,77830,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/23841/39/cover/8964964195_1.jpg, https://data4library.kr/bookV?seq=5658695
199,191,할아버지 바나나와 할머니 바나나,글·그림: 노시 사야카 ;번역: 조수희,한국글렌도만,2018,9791156733638,,,375.1,사회과학 > 교육학 > 유아 및 초등교육,, https://data4library.kr/bookV?seq=3725448
200,191,(읽으면서 바로 써먹는) 어린이 영단어,글·그림: 한날,파란정원,2019,9791158681722,73740,,744,언어 > 영어 > 어휘,https://image.aladin.co.kr/product/22132/63/cover/k472636210_1.jpg, https://data4library.kr/bookV?seq=5545179
1,1,Fly Guy and Buzz Mega 15 Books Set (Paperback) - 플라이 가이 페이퍼백 15권 세트,테드 아널드 (지은이),Scholastic US,2016,9789810975142,,,,,http://image.aladin.co.kr/product/8077/38/cover/9810975147_1.jpg, https://data4library.kr/bookV?seq=3415204
23,23,라면 맛있게 먹는 법,권오삼 시 ;윤지회 그림,문학동네,2015,9788954634939,73810,,811.8,문학 > 한국문학 > 시,http://image.aladin.co.kr/product/5313/26/cover/8954634931_1.jpg, https://data4library.kr/bookV?seq=2615905
32,30,잔소리 없는 날,안네마리 노르덴 글 ;배정희 옮김,보물창고,2006,9788990794055,73850,,853,문학 > 독일문학 > 소설,http://image.aladin.co.kr/product/51/76/cover/8990794056_2.jpg, https://data4library.kr/bookV?seq=1146550
42,42,떡 두 개 주면 안 잡아먹지,이범규 글 ;김용철 그림,비룡소,2009,9788949101071,74410,7,410,자연과학 > 수학 > 수학,https://bookthumb-phinf.pstatic.net/cover/061/896/06189674.jpg?type=m1&udate=20150718, https://data4library.kr/bookV?seq=2372045
63,61,엉덩이 탐정,[원작: 트롤] ;옮긴이: 허숙,고은문화사,2020,9791196623296,77830,2,830,문학 > 일본문학 > 일본문학,https://image.aladin.co.kr/product/23744/16/cover/k922639861_1.jpg, https://data4library.kr/bookV?seq=5650999
64,64,"목기린 씨, 타세요! :이은정 동화",지은이: 이은정 ;그린이: 윤정주,창비,2014,9788936414054,73810,,813.7,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/4831/33/cover/8936414054_1.jpg, https://data4library.kr/bookV?seq=2614984
73,72,"맑은 하늘, 이제 그만",글·그림: 이욱재,노란돼지,2012,9788994975153,77810,,813.7,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/1587/99/cover/8994975152_1.jpg, https://data4library.kr/bookV?seq=1837711
75,74,쿠키 :한 입의 우정 수업,에이미 크루즈 로젠탈 글 ;최현경 옮김,책읽는곰,2014,9791185564012,77840,,843,문학 > 영미문학 > 소설,http://image.aladin.co.kr/product/3756/34/cover/1185564012_2.jpg, https://data4library.kr/bookV?seq=2649720
81,81,글자동물원,이안 시 ;최미란 그림,문학동네,2015,9788954637374,73810,,811.8,문학 > 한국문학 > 시,http://image.aladin.co.kr/product/6510/85/cover/895463737x_1.jpg, https://data4library.kr/bookV?seq=2650899
85,85,Why? 컴퓨터 바이러스,글: 조영선 ;만화: 이영호,예림당,2014,9788930206785,73560,57,004.6,총류 > 총류 > 전산학,https://bookthumb-phinf.pstatic.net/cover/079/933/07993308.jpg?type=m1&udate=20150718, https://data4library.kr/bookV?seq=2353540
87,87,초록고양이 :위기철 동화,지은이: 위기철 ;그린이: 안미영,사계절,2016,9788958289869,74810,,813.7,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/8423/91/cover/8958289864_1.jpg, https://data4library.kr/bookV?seq=3158432
91,89,할머니의 할머니의 할머니의 옷,홍선주 지음,책읽는곰,2009,9788993242188,77810,9,381,"사회과학 > 풍속, 민속학 > 의식주의 풍습",https://bookthumb-phinf.pstatic.net/cover/061/848/06184868.jpg?type=m1&udate=20150719, https://data4library.kr/bookV?seq=2376544
92,92,The Bad Guys Box Set: Books 1-5 (Boxed Set),"Blabey, Aaron|Blabey, Aaron (ILT)",Scholastic,2017,9781338267228,,,,,https://bookthumb-phinf.pstatic.net/cover/131/907/13190761.jpg?type=m1&udate=20180401, https://data4library.kr/bookV?seq=3732728
94,94,(황순원 단편집)소나기,황순원 글;강우현 그림,다림,1999,9788987721118,73810,,813.6,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/18/72/cover/8987721116_2.jpg, https://data4library.kr/bookV?seq=340144
95,95,책으로 집을 지은 악어,양태석 글 ;원혜진 그림,김영사,2010,9788934936855,73810,47,813.7,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/617/73/cover/8934936851_2.jpg, https://data4library.kr/bookV?seq=1156595
104,104,콩이네 옆집이 수상하다!,천효정 글 ;윤정주 그림,문학동네,2016,9788954643740,73810,39,813.7,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/9868/44/cover/8954643744_1.jpg, https://data4library.kr/bookV?seq=3400374
107,107,며느리 방귀 복방귀,조호상 글 ;오승민 그림,국민서관,2009,9788911028283,77810,9,813.5,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/367/36/cover/8911028282_1.jpg, https://data4library.kr/bookV?seq=2297962
118,118,갈매기의 꿈,리처드 바크 지음;신현철 옮김,현문미디어,2007,9788992751193,43840,,843,문학 > 영미문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/030/825/03082519.jpg?type=m1&udate=20180203, https://data4library.kr/bookV?seq=2138299
121,121,세종 대왕,김선희 글 ;한지선 그림,비룡소,2009,9788949188119,73990,11,990,역사 > 전기 > 전기,https://bookthumb-phinf.pstatic.net/cover/053/502/05350212.jpg?type=m1&udate=20171110, https://data4library.kr/bookV?seq=2372230
123,123,어느 날 구두에게 생긴 일,황선미 글 ;신지수 그림,비룡소,2014,9788949121598,74800,,813.7,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/4646/76/cover/894912159x_1.jpg, https://data4library.kr/bookV?seq=2431128
125,125,밥상에 우리말이 가득하네,이미애 글 ;권송이 그림,웅진씽크빅,2010,9788901110509,74810,,712,"언어 > 한국어 > 어원, 어의",https://bookthumb-phinf.pstatic.net/cover/063/748/06374892.jpg?type=m1&udate=20150718, https://data4library.kr/bookV?seq=2372141
126,125,너를 위한 책이야!,스티븐 마이클 킹 글·그림 ;이주혜 옮김,진선출판사,2012,9788972217077,74800,,843,문학 > 영미문학 > 소설,, https://data4library.kr/bookV?seq=1183355
127,127,난중일기 :임진왜란 7년의 기록,김기정 글 ;오승민 그림,웅진씽크빅,2023,9788901089867,74900,,911,역사 > 아시아(아세아) > 한국,, https://data4library.kr/bookV?seq=990983
131,131,너구리 판사 퐁퐁이 :이야기로 배우는 법과 논리,"김대현,이경석 그림",창비,2013,9788936446376,73360,,360,사회과학 > 법학 > 법학,http://image.aladin.co.kr/product/3273/88/cover/8936446371_1.jpg, https://data4library.kr/bookV?seq=2004344
142,142,마음을 배달해 드립니다,박현숙 글;지우 그림,,2015,9788928315472,74810,,813.808,문학 > 한국문학 > 소설,, https://data4library.kr/bookV?seq=2620168
144,142,시끌벅적 여름 캠핑,양연주 글 ;조윤희 그림,키다리,2013,9788992365994,74810,18,375.2,사회과학 > 교육학 > 유아 및 초등교육,http://image.aladin.co.kr/product/2980/43/cover/8992365993_2.jpg, https://data4library.kr/bookV?seq=2613878
154,154,플라이가이 Fly Guy Presents #1~10 Set (Paperback) (10 Paperbacks),테드 아널드,Scholastic,2017,2643026401620,,,,,https://image.aladin.co.kr/product/10920/12/cover/f602531267_1.jpg, https://data4library.kr/bookV?seq=5438913
156,154,수일이와 수일이,김우경 지음;권사우 그림,우리교육,2001,9788980408337,73810,26,813.6,문학 > 한국문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/001/784/00178428.jpg?type=m1&udate=20160627, https://data4library.kr/bookV?seq=141269
162,162,달라진 내가 좋아,장성자 글 ;박영미 그림,꿈소담이,2010,9788956895963,74810,,813.7,문학 > 한국문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/062/347/06234726.jpg?type=m1&udate=20151108, https://data4library.kr/bookV?seq=2375151
163,162,황소와 도깨비,이상 글;신재명 그림,보물창고,2007,9788990794574,74810,,813.6,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/88/1/cover/8990794579_1.jpg, https://data4library.kr/bookV?seq=2087948
164,164,기분을 말해 봐!,글·그림: 앤서니 브라운 ;옮김: 홍연미,웅진씽크빅,2017,9788901217192,74840,,181,철학 > 심리학 > 각론,, https://data4library.kr/bookV?seq=3674891
166,166,봄이 좋아!,최형미 글 ;김미현 그림,키다리,2013,9788992365932,74810,16,375.2,사회과학 > 교육학 > 유아 및 초등교육,http://image.aladin.co.kr/product/2524/7/cover/8992365934_1.jpg, https://data4library.kr/bookV?seq=2425499
167,167,Why? 삼국유사,원전엮음: 홍영주 ;그림: 송회석,예림당,2013,9788930201407,73150,5,082,"총류 > 일반 전집, 총서 > 2인 이상의 일반 전집, 총서",https://bookthumb-phinf.pstatic.net/cover/072/593/07259339.jpg?type=m1&udate=20170207, https://data4library.kr/bookV?seq=1959370
169,167,투발루에게 수영을 가르칠 걸 그랬어!,유다정 글 ;박재현 그림,미래M&B,2008,9788983944245,77810,1,813.6,문학 > 한국문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/043/930/04393042.jpg?type=m1&udate=20091228, https://data4library.kr/bookV?seq=2375824
170,167,,,,,9789814864510,,,,,, https://data4library.kr/bookV?seq=5518475
172,172,Hoedown showdown,by Kelli Chipponeri ;Barry Goldberg,고릴라박스·비룡소,2010,9788994629964,68740,1,747,"언어 > 영어 > 독본, 해석, 회화",, https://data4library.kr/bookV?seq=1146488
173,172,안녕 자두야 인성 동화,캐릭터 원작: 이빈 ;지영이,학산문화사,2015,9791125642862,74810,1,189,철학 > 심리학 > 응용심리학 일반,http://image.aladin.co.kr/product/6287/62/cover/k092433930_1.jpg, https://data4library.kr/bookV?seq=2648880
186,186,Why? 심해,글: 이지혁 ;만화: 송회석,예림당,2015,9788930206815,74400,59,454,자연과학 > 지학 > 해양학,http://image.aladin.co.kr/product/5423/1/cover/8930206816_1.jpg, https://data4library.kr/bookV?seq=2620484
193,193,일기 쓰고 싶은 날,니시카타 타쿠시 글·그림 ;김소연 옮김,천개의바람,2011,9788996622406,17830,,833.6,문학 > 일본문학 > 소설,http://image.aladin.co.kr/product/1141/50/cover/8996622400_3.jpg, https://data4library.kr/bookV?seq=1202133
85,84,(Disney·princess) 잠자는 숲 속의 공주,옮김: 오지현,예림아이,2012,9788965671596,74840,8,808.3,"문학 > 문학 > 전집, 총서",http://image.aladin.co.kr/product/1634/32/cover/8965671590_1.jpg, https://data4library.kr/bookV?seq=1841928
87,86,(Disney·princess) 인어 공주,옮김: 오지현,예림아이,2012,9788965671633,74840,12,808.3,"문학 > 문학 > 전집, 총서",http://image.aladin.co.kr/product/1634/43/cover/8965671639_1.jpg, https://data4library.kr/bookV?seq=1842073
89,89,"Merry Christmas, Geronimo!","Geronimo Stilton ;English translation, Edizioni Piemme S.p.A.]",Scholastic,,9780439559744,50599,12,,,http://image.aladin.co.kr/product/67/65/cover/043955974x_2.jpg, https://data4library.kr/bookV?seq=2286358
96,96,"It's Halloween, you 'fraidy mouse!",Geronimo Stilton ;[English translation by Ursula Albano],Scholastic,c200,9780439559737,50599,11,,,http://image.aladin.co.kr/product/96/0/cover/0439559731_1.jpg, https://data4library.kr/bookV?seq=2286357
98,96,(Disney·princess) 신데렐라,옮김: 오지현,예림아이,2012,9788965671565,74840,5,808.3,"문학 > 문학 > 전집, 총서",https://bookthumb-phinf.pstatic.net/cover/068/800/06880086.jpg?type=m1&udate=20140422, https://data4library.kr/bookV?seq=1841933
114,112,내일은 발명왕 :본격 대결 과학발명 만화,글: 곰돌이 co. ;그림: 홍종현,Mirae N 아이세움,2011,9788937889783,77400,21,507.5,기술과학 > 기술과학 > 연구법 및 교육지도법,http://image.aladin.co.kr/product/10597/41/cover/8937889781_1.jpg, https://data4library.kr/bookV?seq=3423925
126,120,히말라야에서 살아남기,"글: 코믹컴,그림: 정준규",루덴스미디어,,9788994110509,77400,2,400,자연과학 > 자연과학 > 자연과학,http://image.aladin.co.kr/product/1639/49/cover/899411050x_1.jpg, https://data4library.kr/bookV?seq=2646371
130,130,코믹 메이플 스토리 영어도둑 7 - 검은 마법사를 물리쳐라!,"김원식 (글), 박종성 (그림), 주선이 (감수)",서울문화사,2012,9788926391877,67740,7,,,http://image.aladin.co.kr/product/1686/36/cover/8926391876_1.jpg, https://data4library.kr/bookV?seq=2441334
139,139,(Disney·princess) 백설공주,옮김: 오지현,예림아이,2012,9788965671527,74840,1,808.3,"문학 > 문학 > 전집, 총서",http://image.aladin.co.kr/product/1633/22/cover/8965671523_1.jpg, https://data4library.kr/bookV?seq=1842062
154,151,(Disney·princess) 라푼젤,[지음]: Disney Enterprises ;옮김: 박민해,예림아이,2014,9788965673972,77840,21,808.3,"문학 > 문학 > 전집, 총서",http://image.aladin.co.kr/product/3610/12/cover/8965673976_2.jpg, https://data4library.kr/bookV?seq=2014513
165,163,내일은 발명왕 :본격 대결 과학발명 만화,글: 곰돌이 co. ;그림: 홍종현,Mirae N 아이세움,2011,9791164130399,77400,27,507.5,기술과학 > 기술과학 > 연구법 및 교육지도법,https://image.aladin.co.kr/product/18447/47/cover/k182534350_1.jpg, https://data4library.kr/bookV?seq=5373297
181,181,마법천자문 :부수마법 篇,글: 김성재 ;김기수,북이십일 아울북,,9788950939298,77720,6,711.4,"언어 > 한국어 > 음운, 음성, 문자",http://image.aladin.co.kr/product/4035/96/cover/8950939290_1.jpg, https://data4library.kr/bookV?seq=2605540
186,185,구해줘 카카오프렌즈 한국사 :큰★별쌤 최태성과 떠나는 한국사 대탐험,"글: 최태성,그림: 도니패밀리",메가스터디,2019,9791129704740,64910,2,911,역사 > 아시아(아세아) > 한국,https://image.aladin.co.kr/product/21108/15/cover/k362636880_1.jpg, https://data4library.kr/bookV?seq=5491261
117,116,(만화로 보는) 그리스 로마 신화 :특별판,이경우 엮음 ;서영 그림,가나출판사,,9788957365120,77840,4,219,"종교 > 비교종교학 > 신화, 신화학",http://image.aladin.co.kr/product/734/13/cover/8957365125_1.jpg, https://data4library.kr/bookV?seq=2429779
118,116,(무엇이든 해결단) 허팝 연구소,라곰씨 글 ;차차 그림,부즈펌,,9791187504702,74810,3,400,자연과학 > 자연과학 > 자연과학,https://image.aladin.co.kr/product/17663/61/cover/k352534510_1.jpg, https://data4library.kr/bookV?seq=5343664
153,151,까마귀 소년,야시마 타로 글.그림;윤구병 옮김,비룡소,1996,9788949110264,77830,28,833.8,문학 > 일본문학 > 소설,http://image.aladin.co.kr/product/2/54/cover/8949110261_2.jpg, https://data4library.kr/bookV?seq=329939
154,151,(만화로 보는) 그리스 로마 신화 :특별판,이경우 엮음 ;서영 그림,가나출판사,,9788957365052,77840,3,219,"종교 > 비교종교학 > 신화, 신화학",https://bookthumb-phinf.pstatic.net/cover/062/626/06262615.jpg?type=m1&udate=20100519, https://data4library.kr/bookV?seq=2555185
